Identifier,ground_truth,prediction,confidence,chosen_text,chosen_source
UM-1963-08-16-05-30-Column-27-4,يو، فردان منتري سيڠافورا,فڽرو مڠنر سيڤورا,0.5030006889976192,يو، فردان منتري سيڠافورا,GT
0001_warmal_19380105_0001_106,فوله اورڠ تيڤ٢ سئورڠ مريکئيت,نوله اورڠ ٢ سئورڠ مريكئيت,0.832324600386354,فوله اورڠ تيڤ٢ سئورڠ مريکئيت,GT
WM-1933-08-02-0006_35_Column-34-18,کجادينڽ يڠکسڤوله مولاءي دري,کجادينڽ يڠکسڤوله مولاءي دري,0.9421924281216756,کجادينڽ يڠکسڤوله مولاءي دري,PRED
UM-1963-08-14-05-17-Column-5-20,جروراوة٢ ملايو اين اکن,جروره ٤ ملايو اينک,0.6351559378210266,جروراوة٢ ملايو اين اکن,GT
UM-1963-08-24-09-7-Column-69-20,ساتو فرتنديڠن بيدمينتن,ساتو فرتديڠ بيدميت,0.6448543811736149,ساتو فرتنديڠن بيدمينتن,GT
WM-1933-08-02-0002_6_Column-6-37,دمسجدڽ ڤد تيڤ٢ هاري بهکن,دمسجندن فد تيڤ٢ هاري بهکن,0.8036810253475374,دمسجدڽ ڤد تيڤ٢ هاري بهکن,GT
0001_warmal_19380105_0001_83,تيدق برخبر کفد کيت يأيت اکن,تيدق برخبر کفد کيت بيت اکن,0.8527076709162086,تيدق برخبر کفد کيت يأيت اکن,GT
UM-1963-08-24-10-24-Column-65-10,تڠکو فردان منتري ماوکن تاريخ,None,0.1770959943532944,تڠکو فردان منتري ماوکن تاريخ,GT
WM-1933-08-02-0001_4_Column-4-12,اونتوق مريک مڠلوارکن نبي٢ ايت,اونتوق مريك مڠلوارکن نبي٢ ايت,0.9425648095236808,اونتوق مريك مڠلوارکن نبي٢ ايت,PRED
0006_warmal_19380420_0002_75,ادفون سبارڠ اورا٢ يڠ بوله,ادفون سبارڠ اوراڽ بوله ,0.8307787800544401,ادفون سبارڠ اورا٢ يڠ بوله,GT
0008_warmal_19380526_0002_117,داد فڠاجران يڠبايک٢ - ستڠهڽ,داد فڠاجران يڠبايک٢ - ستڤڽ ,0.8285529767795846,داد فڠاجران يڠبايک٢ - ستڠهڽ,GT
WM-1933-08-02-0008_44_Column-42-60,مک بندا يڠ ليچيه سکالي ادله,مك بندا يڠ ليجيه سکالي ادله,0.8508416517721499,مک بندا يڠ ليچيه سکالي ادله,GT
0008_warmal_19380526_0002_34,"اڠݢريس ""ليتراچر""⹁ عرب علم الادب","اڠݢريس ""ليتراچر""، عرب علم الادب",0.9229974609813243,"اڠݢريس ""ليتراچر""، عرب علم الادب",PRED
0002_warmal_19380105_0002_89,فد ماس اين موتور٢ بس ايت تله,فد ماس اين موتور٢ بس ايت تله ,0.8728112261927155,فد ماس اين موتور٢ بس ايت تله,GT
UM-1963-08-26-07-5-Column-72-68,ممواسکن سودارا.,واسکن سودارا,0.8111895448627751,ممواسکن سودارا.,GT
0008_warmal_19380526_0002_62,باتو - حروف فريڠݢي - حروف عرب,باتو - حروف فريڠݢي - حروف عرب,0.8722460648860619,باتو - حروف فريڠݢي - حروف عرب,PRED
WM-1933-08-02-0007_39_Column-37-23,ملايو يڠبرسکوتو.,ملايو يڠبرسکوتو. ,0.8927920591622156,ملايو يڠبرسکوتو.,GT
WM-1933-08-02-0002_5_Column-5-85,هجرة 1274 دان منکل اي تله بسر,هجرة 1274 دان منکل اي تله بسر,0.9837464465637638,هجرة 1274 دان منکل اي تله بسر,PRED
0008_warmal_19380526_0002_69,سفرت بهاس٢ يڠتله ماجو - مان يڠ اد,سفرت بهاس٢ يغتله ماجو - مان ياد,0.8770269937703341,سفرت بهاس٢ يڠتله ماجو - مان يڠ اد,GT
WM-1933-08-02-0006_32_Column-31-73,28 ڤاون دان منکل دهولو ساي براس,28 ثاون دان منکل دهولو ساي برس,0.8840508908636588,28 ڤاون دان منکل دهولو ساي براس,GT
0007_warmal_19380526_0001_104,يڠددعوا ڤون دتڠکڤ.,يڠددعاقون دتڠکڤ. ,0.7571769596968054,يڠددعوا ڤون دتڠکڤ.,GT
WM-1933-08-02-0002_5_Column-5-8,درڤد سقوات٢ تياڠ ڤندوان اسلام,درفد سقوات٢ تياغ فندوان اسلام,0.8895435796255212,درڤد سقوات٢ تياڠ ڤندوان اسلام,GT
UM-1963-08-17-07-20-Column-43-1,(اوله: سلبيرا),(اوله: سلبيا) .,0.7302667220961164,(اوله: سلبيرا),GT
UM-1963-08-24-08-31-Column-65-10,فڠکمبارن بارو فونيچيو، 6.45,6.45 بڠکمان بارو فونجو.,0.7985068293720569,فڠکمبارن بارو فونيچيو، 6.45,GT
UM-1963-08-23-08-19-Column-54-13,سوڠي فتاني 22 اوݢسة –, مڠنڠ فيناني 22 اوكس - ,0.526461728883004,سوڠي فتاني 22 اوݢسة –,GT
UM-1963-08-14-09-13-Column-14-45,3 - 4 فد هاري خميس لالو,3 + 4 = 7,0.8401330294844667,3 - 4 فد هاري خميس لالو,GT
0010_warmal_19380527_0002_47,سکارڠ بوله دافة علم اݢام دڠن,سکارڠ بوله دافة علم اݢام دڠن,0.9658762981092648,سکارڠ بوله دافة علم اݢام دڠن,PRED
WM-1933-08-02-0005_29_Column-28-75,دان ڤد ماس داتڠ اکن ترجادي,دان ڤد ماس داتڠ اکن ترجادي,0.9537613473825879,دان ڤد ماس داتڠ اکن ترجادي,PRED
UM-1963-08-23-04-33-Column-49-40,لاݢي دبله سمولا دان,aksi dبله سمولا دان,0.5845048312983241,لاݢي دبله سمولا دان,GT
UM-1963-08-14-08-15-Column-12-5,فتڠ: 4.30 رڠکاسن رنچاڠن.,فڠ: 430 رتکسن رنجليڽ.,0.6720374469987812,فتڠ: 4.30 رڠکاسن رنچاڠن.,GT
UM-1963-08-23-08-14-Column-53-17,کوليم 22 اوݢس - فݢاوي,کوليم 22 اوكس - نکاوي,0.6775739671481138,کوليم 22 اوݢس - فݢاوي,GT
WM-1933-08-02-0006_35_Column-34-8,اولاڠن هاري کجادينڽ,ولالڠ هاري ركادينڽ,0.7881843654460582,اولاڠن هاري کجادينڽ,GT
0008_warmal_19380526_0002_1,26 مي 1938,1938 26 مي,0.806588865372937,26 مي 1938,GT
WM-1933-08-02-0003_19_Column-18-45,محمد صوفي بن محمد حسن تله,م محمد صفي بن محمد حسن ته,0.6635504824112262,محمد صوفي بن محمد حسن تله,GT
WM-1933-08-02-0003_12_Column-12-80,درڤد ڤرکاولن٢ يڠخاص دري تمڤت,درفد ترکاولن٢ يڠخاص دري تمڤت,0.7125613947077821,درڤد ڤرکاولن٢ يڠخاص دري تمڤت,GT
WM-1933-08-02-0005_29_Column-28-10,يڠدڠنڽ عالم سمواڽ مراسأي ساکيت,بڠرڠن عالم سمواڽ مراسأي ساکيت,0.7262285825856418,يڠدڠنڽ عالم سمواڽ مراسأي ساکيت,GT
0009_warmal_19380527_0001_46,کباڽقکن يڠ بݢيني کچيل٢ کتابڽ -,کباڽقکن يڠ بڠيني کچيل٢ کتابڽ ,0.8990323543015482,کباڽقکن يڠ بݢيني کچيل٢ کتابڽ -,GT
0010_warmal_19380527_0002_83,لام ايت - کچوالي اݢقڽ چريتا٢, لام ايت - کچوالي اڤقن چرتا٢   ,0.7919201845804742,لام ايت - کچوالي اݢقڽ چريتا٢,GT
0002_warmal_19380105_0002_152,انم بولن,انم بولن,0.8827825362628958,انم بولن,PRED
WM-1933-08-02-0005_28_Column-27-88,دڠن ماس داتڠڽ کمدين اي تله,دڠن ماس داتڠ کمدبن اي تله,0.8618178554846625,دڠن ماس داتڠڽ کمدين اي تله,GT
WM-1933-08-02-0002_5_Column-5-88,دان برعمر بوجڠݢ برديريله اي,دان برعم بوڠڠ برديريله اي,0.7596928465279045,دان برعمر بوجڠݢ برديريله اي,GT
0004_warmal_19380301_0002_85,مک فرمفوان ايتفون دفيليه اياله,مك فرموان ايتفون دفيليه اياله,0.8619069319769473,مک فرمفوان ايتفون دفيليه اياله,GT
WM-1933-08-02-0006_31_Column-30-2,تمڤت اين يڠدڤربوات دڠن,تدڤت اين يڠدڤربوات دڠن,0.874712046601142,تمڤت اين يڠدڤربوات دڠن,GT
UM-1963-08-23-08-11-Column-60-24,"تاوارن٢ اکن دتريما دري فمبوروڠ٢ / کلس ""اي"" دان","Tauraw 3 ak nterma drei fmpiroh 2/klas ""IY"" dan",0.4362757106085234,"تاوارن٢ اکن دتريما دري فمبوروڠ٢ / کلس ""اي"" دان",GT
0010_warmal_19380527_0002_84,کارڠن المرحوم سيد شيخ الهادي.,کارڠن المرحوم سيد شيخ الهادي. ,0.957105878732431,کارڠن المرحوم سيد شيخ الهادي. ,PRED
WM-1933-08-02-0004_23_Column-22-33,ئورڠ درفد اومة اسلام ايت سنتياس,ئورڠ درفد اومة اسلام ايت سنتياس,0.9273852627243974,ئورڠ درفد اومة اسلام ايت سنتياس,PRED
0005_warmal_19380420_0001_8,اورڠلاين دڠن تياد سبنرڽ مک هرت ايت,اورڠلاين دڠن تياد سبنرڽ مك هرت ايت,0.9794931571203404,اورڠلاين دڠن تياد سبنرڽ مك هرت ايت,PRED
0004_warmal_19380301_0002_50,برکهوينله اي دڠن سئورڠ بڠساون,برکهوينله اي دڠن سئورڠ بڠساور,0.868246753706151,برکهوينله اي دڠن سئورڠ بڠساون,GT
0001_warmal_19380105_0001_77,اياة٢ دان کتراڠن الله سفاي,ايتا، دان کتراڠن الله سفاي,0.7960423300105383,اياة٢ دان کتراڠن الله سفاي,GT
0001_warmal_19380105_0001_159,کيت اکن منوليس منولقکن کاروة,کيت اکن منوليس منولکن کاروة,0.9344979323163595,کيت اکن منوليس منولکن کاروة,PRED
WM-1933-08-02-0003_15_Column-15-35,ميج ايبنس,ميج ايينس,0.7335370093172223,ميج ايبنس,GT
0008_warmal_19380526_0002_55,هيدوڤڽ⹁ ڤاتي ايسيڽ اتو چريتاڽ,هيدوفڽ، فاتي ايسين اتو چريتان,0.8458694272867786,هيدوڤڽ⹁ ڤاتي ايسيڽ اتو چريتاڽ,GT
WM-1933-08-02-0002_5_Column-5-38,دان کبايککن کبقتين دان ورع.,دان کبايݢکن کبکتين دان ورع. ,0.9155597028729793,دان کبايݢکن کبکتين دان ورع. ,PRED
0007_warmal_19380526_0001_60,کمان لاݢي مڠيلقکن بالا,کمان لاݢي مڠيلقکن بالا,0.9697072420005167,کمان لاݢي مڠيلقکن بالا,PRED
UM-1963-08-14-09-9-Column-15-32,واڠ سباڽق 2،000$ تله,"واڠ سباڽ $2,000$ -لله",0.6345969940879921,واڠ سباڽق 2،000$ تله,GT
0008_warmal_19380526_0002_54,تاريخ فڠارڠ ايت هيدوف، چريتا,تاريخ فڠارڠ ايت هيدوف، چريتا,0.950483073022406,تاريخ فڠارڠ ايت هيدوف، چريتا,PRED
0009_warmal_19380527_0001_62,جادي کتاب سفرت يڠدبواة اورڠ٢,جادي کتاب سفرت يڠدبواة اورڠ٢,0.8373652970835981,جادي کتاب سفرت يڠدبواة اورڠ٢,PRED
WM-1933-08-02-0007_42_Column-40-80,تله مڠݢالقکن تنامن بنيه٢ ڤادي,تله مڠݢالکن تنامن بتيه٢ ڤادي,0.8637467878138648,تله مڠݢالقکن تنامن بنيه٢ ڤادي,GT
0001_warmal_19380105_0001_72,ايت برباليک کفد مڠمبڠکن,ايت برباليك کفد مڠبڠکن,0.921785300560889,ايت برباليك کفد مڠبڠکن,PRED
UM-1963-08-23-10-18-Column-62-18,فنچراين اين اداله دفندڠ دري,Fujiran an adal dufteng dri,0.510099310253908,فنچراين اين اداله دفندڠ دري,GT
WM-1933-08-02-0003_15_Column-15-59,روبرت ياڠ,روبرت ياغ,0.7978062617079742,روبرت ياڠ,GT
WM-1933-08-02-0007_42_Column-40-13,ڤجابت تنامن٢ منجادي نائب,فجابت تنام٢ منجادي نائب ,0.8075045529828098,ڤجابت تنامن٢ منجادي نائب,GT
UM-1963-08-16-05-21-Column-22-4,مهتيق بوڠا نام تاريڽ,مڠتيق بوڠا نام تارين,0.799913853584261,مهتيق بوڠا نام تاريڽ,GT
UM-1963-08-24-10-24-Column-65-7,توان ستيفين فرچاي ميمڠ,ولن ستيفن فرجاي ميڠ,0.7646304581134105,توان ستيفين فرچاي ميمڠ,GT
0004_warmal_19380301_0002_116,ايت سمات٢ فربواتن لالو ماوهله,ايت سمات٢ فربانن لالو مارله,0.8420661523916997,ايت سمات٢ فربواتن لالو ماوهله,GT
UM-1963-08-26-10-20-Column-78-11,اوندي اڠکة تاڠن ساج،,الندي ايتکه تائف ساج,0.5855880092760369,اوندي اڠکة تاڠن ساج،,GT
WM-1933-08-02-0001_4_Column-4-45,تياد بايک درڤد طبيعة ايت مک اورڠ,تياد بايك درڤد طبيعة ايت مك اورڠ,0.8347418976671221,تياد بايک درڤد طبيعة ايت مک اورڠ,GT
WM-1933-08-02-0006_30_Column-29-77,سبت 5 هاريبولن دان هاري سبت 12,سبت 5 هاريبولن دان هاري سبت12,0.9522535847319189,سبت 5 هاريبولن دان هاري سبت12,PRED
UM-1963-08-23-08-26-Column-61-21,سکاليفون کجادين ايت برلاکو,کولون مکانات انت باراک,0.4130659818358971,سکاليفون کجادين ايت برلاکو,GT
WM-1933-08-02-0008_45_Column-43-62,يڠ ديم دتانه يمن ايله مذحج، کنده،, يڠديم دتانه يمن ايله مڠسچ، کنده. ,0.7393053792998909,يڠ ديم دتانه يمن ايله مذحج، کنده،,GT
WM-1933-08-02-0007_42_Column-40-15,ڤمرقسا ڤوکوء٢ نيور ڤد 1 مرچ 1907,ڤمرقسا ڤوکو٢ تيور ڤد 1 مرج1907,0.7956901268008068,ڤمرقسا ڤوکوء٢ نيور ڤد 1 مرچ 1907,GT
WM-1933-08-02-0001_4_Column-4-8,رسول٢ ايت داوتسکن ترتنتو کڤد, رسول٢ ايت داوتسكن ترنتتو کفد,0.7595580492550756,رسول٢ ايت داوتسکن ترتنتو کڤد,GT
WM-1933-08-02-0007_38_Column-36-49,دداڤتي ڤرستوجوان ممبري سام فائده,ددافتي فرستوجوان ممبري سام فانده,0.8484822030512144,دداڤتي ڤرستوجوان ممبري سام فائده,GT
WM-1933-08-02-0008_46_Column-44-94,يڠدچاکڤکن.,بڠدݢاکڤݢن. ,0.8315628503418717,يڠدچاکڤکن.,GT
WM-1933-08-02-0004_25_Column-24-54,دان ڤطره ددالم ڤهڠ اکن برجالن,دان ئطره ددالم بهج اکن برجالن,0.7293364912834424,دان ڤطره ددالم ڤهڠ اکن برجالن,GT
WM-1933-08-02-0007_39_Column-37-47,وڠ يکئ توڠ سرت لاين.٢,. رڠ يك توڠ سرت لاين٢ ,0.7253947750444302,وڠ يکئ توڠ سرت لاين.٢,GT
WM-1933-08-02-0007_39_Column-37-85,مڠڠکة سمبه کڤد يڠمها مليا يڠدڤرتوان,مڠکة سمبه کڤد بڠمامليا بڠفرتان,0.6397161477018574,مڠڠکة سمبه کڤد يڠمها مليا يڠدڤرتوان,GT
WM-1933-08-02-0002_5_Column-5-61,برلمبا٢له سڤرهمڤونن بسر درڤد,برلمباڽه سڤرهڤونڽ بسر درڤد,0.8085375190582776,برلمبا٢له سڤرهمڤونن بسر درڤد,GT
UM-1963-08-26-07-20-Column-70-27,افرو - اسيا. اوله کران اينله،,الورك مناسب. أولاً کر ان اينل,0.2978928025092797,افرو - اسيا. اوله کران اينله،,GT
WM-1933-08-02-0002_7_Column-7-65,الجبزه (سکوله ڤرمولاءن).,الجيزه (سكوله قرمولاعن). ,0.7327299996927933,الجبزه (سکوله ڤرمولاءن).,GT
0006_warmal_19380420_0002_32,بندر فوسة کراجأن ددالم بنوا ايروفه,بندر فوسة کراجأن ددالم بنواليروفه,0.9537091231951806,بندر فوسة کراجأن ددالم بنواليروفه,PRED
0010_warmal_19380527_0002_74,دمقصودکن جادي چنتوه تلادن,دمقصودکن جادي چنتوه تلادن,0.9239091729506482,دمقصودکن جادي چنتوه تلادن,PRED
0002_warmal_19380105_0002_87,کفلاڽ فول کران برلمبا٢ مربونکن,کملاڽ فول کران برلمبا٢ مربونکن,0.8881818853498413,کفلاڽ فول کران برلمبا٢ مربونکن,GT
UM-1963-08-23-09-17-Column-56-11,سمبوة مليسيا,سموة ملاسا,0.6949833103015555,سمبوة مليسيا,GT
WM-1933-08-02-0002_6_Column-6-52,المحمديه خلاصة الزادلمن ارادسبيل,العمديه خلاصة الزادمن ارادسبيل,0.9217273914936591,العمديه خلاصة الزادمن ارادسبيل,PRED
