Identifier,ground_truth,prediction,confidence,chosen_text,chosen_source
WM-1933-08-02-0008_43_Column-41-84,جالن اورڠيڠ هندق مڠادکن سسوات,جالن اورڠيڠ هندق مڠادکن سسوات,0.9333431071583419,جالن اورڠيڠ هندق مڠادکن سسوات,PRED
WM-1933-08-02-0008_43_Column-41-87,فائدهڽ ايت کمبالي کڤد رامي.,فاندهڽ ايت کمبالي کڤد رامي,0.9818311425083914,فاندهڽ ايت کمبالي کڤد رامي,PRED
WM-1933-08-02-0008_44_Column-42-4,ايله ترلتقڽ دأتس جنجوڠن کيت,ايله ترلقڽ دأتس جنجوڠن کيت,0.9933174680053806,ايله ترلقڽ دأتس جنجوڠن کيت,PRED
WM-1933-08-02-0008_44_Column-42-9,يڠدمکين چوباله تيڠوق بکس اݢام,بڠدمکين چوباله تيڠوق بکس اکام,0.9755568852791505,بڠدمکين چوباله تيڠوق بکس اکام,PRED
WM-1933-08-02-0008_44_Column-42-11,اسلام ددالم اݢام برهالا دان بکس,اسلام ددالم اݢام برهالا دان بکس,0.9802716508398169,اسلام ددالم اݢام برهالا دان بکس,PRED
WM-1933-08-02-0008_44_Column-42-13,اݢام٢ يڠلاين ددالم اݢام برهالا,اݢام٢ يڠلاين ددالم اݢام بهالا,0.8096191963608499,اݢام٢ يڠلاين ددالم اݢام بهالا,PRED
WM-1933-08-02-0008_44_Column-42-16,جوݢ مک سبلوم ظاهر اݢام اسلام,جوݢک مک سبلوم ظاهر اݢام اسلام,0.8818456676495523,جوݢک مک سبلوم ظاهر اݢام اسلام,PRED
WM-1933-08-02-0008_44_Column-42-21,ترلمڤوله کمبڠڽ دسرات٢ تمڤت يأيت,نرمفوله کمبڠن دسرات٢ تڤت يأيت,0.6366458513658787,نرمفوله کمبڠن دسرات٢ تڤت يأيت,PRED
WM-1933-08-02-0008_44_Column-42-33,عراق دان لاينڽ سڠݢهڤون بݢيتو لواس,عراق دان لاينڽ سڠݢهڤون بݢيتو لواس,0.9039093480605975,عراق دان لاينڽ سڠݢهڤون بݢيتو لواس,PRED
WM-1933-08-02-0008_44_Column-42-35,کمبڠڽ اݢام مسيحي ايت تيدقله,کمبڠ اݢام مسيحي ايت تيدقله,0.8543328493108949,کمبڠ اݢام مسيحي ايت تيدقله,PRED
WM-1933-08-02-0008_44_Column-42-41,اورڠ٢ عرب ايت ڤد حال اورڠ٢,اورڠ ٢ عرب ايت فد حال اورڠ ٢,0.8921830524782325,اورڠ ٢ عرب ايت فد حال اورڠ ٢,PRED
WM-1933-08-02-0008_44_Column-42-50,کتانه شام. سباليکڽ ڤول اورڠ٢ عرب,کتانه شام سباليکڽ ڤول اورڠ٢ عرب,0.9610226678097031,کتانه شام سباليکڽ ڤول اورڠ٢ عرب,PRED
WM-1933-08-02-0008_44_Column-42-53,ايت داڤت مڠݢوناکن تيفو دايڽ,ايت دافت مڠݢوناکن تيفو داين,0.9790703592458389,ايت دافت مڠݢوناکن تيفو داين,PRED
WM-1933-08-02-0008_44_Column-42-58,نصراني نجران کدالم اݢام بهالا.,نصراني نجران کدالم اݢام بهالا,0.9016995225684096,نصراني نجران کدالم اݢام بهالا,PRED
WM-1933-08-02-0008_44_Column-42-65,کواس مريکئيت مڠالهکن اورڠ٢,کواس مريکئيت مڠالهکن اورڠ٢,0.9856140722981354,کواس مريکئيت مڠالهکن اورڠ٢,PRED
WM-1933-08-02-0008_44_Column-42-68,عرب دڠن مڽتاکن مڽمبه برهالا ايت,عرب دڠن مڽتاکن مڽمبه برهالايت,0.9984341162307484,عرب دڠن مڽتاکن مڽمبه برهالايت,PRED
WM-1933-08-02-0008_44_Column-42-72,سبنر دان بݢيتو جوݢ تيدق داڤت,سبنر دان بݢيتوجوݢ تيدق دافت,0.9674924429344021,سبنر دان بݢيتوجوݢ تيدق دافت,PRED
WM-1933-08-02-0008_44_Column-42-75,مريکئية مڠالهکن اعتقأد٢ اورڠ فرسي.,مريکئية مڠالهکن اعتقأد٢ اورڠ فرسى,0.8880837428213504,مريکئية مڠالهکن اعتقأد٢ اورڠ فرسى,PRED
WM-1933-08-02-0008_44_Column-42-77,ڤدحال اعتقاد برهالا ڤد اورڠ٢ عرب,ڤدحال اعتقاد بره الائد اورڠ ٢ عرب,0.9831520220753146,ڤدحال اعتقاد بره الائد اورڠ ٢ عرب,PRED
WM-1933-08-02-0008_44_Column-42-85,مڠاعتقادکن سسوات ايت تتکل لام,مڠاءتقادکن سسوات ايت تتکل لام,0.9511341334611185,مڠاءتقادکن سسوات ايت تتکل لام,PRED
WM-1933-08-02-0008_44_Column-42-87,ماسڽ تنتو سهاج برسداره سداݢيڠ,ماسڽ تنتوسهاج برسداره سداݢيڠ,0.9396080576068566,ماسڽ تنتوسهاج برسداره سداݢيڠ,PRED
WM-1933-08-02-0008_44_Column-42-90,اورڠيڠ ممݢڠڽ. استميوا لمه دان تيدق,اورڠيڠ ممݢڠڽ استميوالمه دان تيدق,0.9822265041668874,اورڠيڠ ممݢڠڽ استميوالمه دان تيدق,PRED
WM-1933-08-02-0008_44_Column-42-92,اوڤاي اورڠ٢ نصراني دان يهودي,اوڤاي اورڠ٢ نصراتي دان يهودي,0.9986117638189393,اوڤاي اورڠ٢ نصراتي دان يهودي,PRED
WM-1933-08-02-0008_45_Column-43-4,هابسله تربڠ سݢل برهالا ايت دان,هابسله تربڠ سݢل برهالا ايت دان,0.9854771475549201,هابسله تربڠ سݢل برهالا ايت دان,PRED
WM-1933-08-02-0008_45_Column-43-18,سبلوم ظاهرڽ کدنيا براتس٢ قرون,سبلوم ظاهرن کدنيا براتس٢ قرون,0.990657577089812,سبلوم ظاهرن کدنيا براتس٢ قرون,PRED
WM-1933-08-02-0008_45_Column-43-21,درڤد ليده اورڠ٢ دهولو کالا ـ ستڠهڽ,درڤدايده اورڠ٢ دهولو کالا ـ ستڠهڽ,0.819326324584515,درڤدايده اورڠ٢ دهولو کالا ـ ستڠهڽ,PRED
WM-1933-08-02-0008_45_Column-43-28,قحطان، ايله مولا٢ درڤد اورڠ عرب,قحطان ايله مولا٢ درڤد اورڠ عرب,0.9850245183306944,قحطان ايله مولا٢ درڤد اورڠ عرب,PRED
WM-1933-08-02-0008_45_Column-43-38,برکات اهل٢ تارخ بهوا اي مسلم,برکات اهل٢ تارخ بهوا اي مسلم,0.997085936010281,برکات اهل٢ تارخ بهوا اي مسلم,PRED
WM-1933-08-02-0008_45_Column-43-40,دان مڠاساکن توهن.,دان مڠاساکن توهن,0.8509293876046391,دان مڠاساکن توهن,PRED
WM-1933-08-02-0008_45_Column-43-43,مڽتاکن الامام احمد درڤد حديث,مڽتاکن الامام احمد درڤد حديث,0.9604520955163263,مڽتاکن الامام احمد درڤد حديث,PRED
WM-1933-08-02-0008_45_Column-43-46,يڠ سندڽ ابن لهيعة بهوا سئورڠ,يڠ سندڽ ابن لهيعة بهوا سئورڠ,0.9942159607558775,يڠ سندڽ ابن لهيعة بهوا سئورڠ,PRED
WM-1933-08-02-0008_45_Column-43-48,لاکي٢ برتاڽ کڤد رسول الله حال سبأ.,لاکي٢ برتاڽ کڤدر سول الله دل سبأ,0.9295561477864086,لاکي٢ برتاڽ کڤدر سول الله دل سبأ,PRED
WM-1933-08-02-0008_45_Column-43-53,سبدا رسول الله ـ لبه کورڠ ارتيڽ:,سبدارسول الله  لبه کررڠ ارتيڽ,0.943572949442042,سبدارسول الله  لبه کررڠ ارتيڽ,PRED
WM-1933-08-02-0008_45_Column-43-55,تتاڤي اي سئورڠ يڠ ممفو ڽأي سڤوله,تتاڤي اي سئررڠ يڠ ممفوبأي سڤوله,0.8940913397080451,تتاڤي اي سئررڠ يڠ ممفوبأي سڤوله,PRED
WM-1933-08-02-0008_45_Column-43-62,يڠ ديم دتانه يمن ايله مذحج، کنده،,يڠ ديم دتاته يمن ايلة مذهج  کنده,0.9990077845613711,يڠ ديم دتاته يمن ايلة مذهج  کنده,PRED
WM-1933-08-02-0008_45_Column-43-65,الازد، الاشعريون انمار دان حمير دان يڠ,الازد الاشعريون اتمار دان حمير دان يڠ,0.9731536882911437,الازد الاشعريون اتمار دان حمير دان يڠ,PRED
WM-1933-08-02-0008_45_Column-43-67,دتانه شام اخم جذام عاملة دان غسان.,دتانه شام الخم جذام عاملة دان غcan,0.8158245584230476,دتانه شام الخم جذام عاملة دان غcan,PRED
WM-1933-08-02-0008_45_Column-43-70,ساڽ مڽتاکن ابن کثير ددالم,ساڽ مڽتاکن ابن کثير ددالم,0.8535073410287844,ساڽ مڽتاکن ابن کثير ددالم,PRED
WM-1933-08-02-0008_45_Column-43-72,تفسيرڽ ادله نام لاکي٢ يڠبرتاڽ ايت,تفسيرڽ ادله نام لاکي٢ يڠبرناڽ ايت,0.9329829717872853,تفسيرڽ ادله نام لاکي٢ يڠبرناڽ ايت,PRED
WM-1933-08-02-0008_45_Column-43-82,سباݢيلاݢي تندا مڽتاکن کداڠن,سباݢيلاݢي تتدا ميتاکن کدانڠن,0.9820826733775033,سباݢيلاݢي تتدا ميتاکن کدانڠن,PRED
WM-1933-08-02-0008_46_Column-44-3,يصير الملک فينا باقتسام,يصير الملك فينا باقتسام,0.7319663721036627,يصير الملك فينا باقتسام,PRED
WM-1933-08-02-0008_46_Column-44-8,تقتي جيلة خير الانام,تقتي جيله خير الانام,0.8667725323040628,تقتي جيله خير الانام,PRED
WM-1933-08-02-0008_46_Column-44-13,اعمر بعد مبعثه بعام,اعمر بلال مبئه بعام,0.8386353172231874,اعمر بلال مبئه بعام,PRED
WM-1933-08-02-0008_46_Column-44-18,ومن يلقاه يبلغه سلامي,ومن يلاقه يبالغه سلامي,0.6453500152729235,ومن يلاقه يبالغه سلامي,PRED
WM-1933-08-02-0008_46_Column-44-20,ادڤون تندا ممبنرکن کڽتأن اين,اڤرن تنداممبنرکن کڽتأن اين,0.8959018355483173,اڤرن تنداممبنرکن کڽتأن اين,PRED
WM-1933-08-02-0008_46_Column-44-25,ڤرکارا.,ڠرکاران,0.8611439210143548,ڠرکاران,PRED
WM-1933-08-02-0008_46_Column-44-31,نبي کيت بريبو٢ تاهون دڠن جالن,نبي کيت برببو٢ تاهون دڠن جالن,0.9025832562718749,نبي کيت برببو٢ تاهون دڠن جالن,PRED
WM-1933-08-02-0008_46_Column-44-33,متواتر (برهوبڠ).,متواتر برموبڠ,0.8599720257248816,متواتر برموبڠ,PRED
WM-1933-08-02-0008_46_Column-44-36,يڠکدوا ـ تيدق ڤول دداڤت يڠ شعير,يڠکدوا  تيدق ظول ددالڤت يڠ شير,0.9757681322645287,يڠکدوا  تيدق ظول ددالڤت يڠ شير,PRED
WM-1933-08-02-0008_46_Column-44-38,اين اورڠ لاين ممبواتڽ اتو سياڤ٢,اين اورڠ لاين ممبراتڽ اتو سيئ٢,0.999429759763544,اين اورڠ لاين ممبراتڽ اتو سيئ٢,PRED
WM-1933-08-02-0008_46_Column-44-46,يڠلاين دڠن ترڠ مڽبوتکن نام رسول,يڠلاين دڠن ترڠ مڽبوتکن نام رسول,0.9991566211944133,يڠلاين دڠن ترڠ مڽبوتکن نام رسول,PRED
WM-1933-08-02-0008_46_Column-44-60,صلى الله عليه وسلم کڤد قومڽ يڠ,صلى الله عليه وسلم کڤد قومڽ يڠ,0.9550458943019977,صلى الله عليه وسلم کڤد قومڽ يڠ,PRED
WM-1933-08-02-0008_46_Column-44-65,اسرائيل اني رسول الله اليکم مصدقا,اسرائيل اني رسول الله اليکم مصدقا,0.8486052462372692,اسرائيل اني رسول الله اليکم مصدقا,PRED
WM-1933-08-02-0008_46_Column-44-70,يأتي من بعدي اسمه احمد) دان ڤول,يأتي من بعدي اسمه احمد دان فل,0.9088001379008936,يأتي من بعدي اسمه احمد دان فل,PRED
WM-1933-08-02-0008_46_Column-44-75,دهولو کالا دڠن جالن کهنة دڠن,دهولو کالا دڠن جالان کهنة دڠن,0.9945371821875374,دهولو کالا دڠن جالان کهنة دڠن,PRED
WM-1933-08-02-0008_46_Column-44-77,واسطه جين. دسين برهنتيله ساي,,0.0,واسطه جين. دسين برهنتيله ساي,GT
WM-1933-08-02-0008_46_Column-44-84,يڠترحرمت کتوا الجنة المحاضرة,يڠترحرمت کتوا اللجنة المحاضرة,0.9816539725002178,يڠترحرمت کتوا اللجنة المحاضرة,PRED
WM-1933-08-02-0008_46_Column-44-87,ساي اکن سمبوڠ ددالم ڤرکارا اين,ساي اکن سببوڠ ددالم ڤرکارا اين,0.9944707253843603,ساي اکن سببوڠ ددالم ڤرکارا اين,PRED
WM-1933-08-02-0008_46_Column-44-94,يڠدچاکڤکن.,يڠدجاکڤکن,0.9588780666896073,يڠدجاکڤکن,PRED
UM-1963-08-14-01-42-Column-0-1,کوالا لمفور ايت فد 26 اوݢس ة,گرالا سفور ايت فد 20 او ت سة,0.5600439645931662,گرالا سفور ايت فد 20 او ت سة,PRED
UM-1963-08-14-01-42-Column-0-18,توان حاج موبين شيفرد,تيران حاج مولين شيفر,0.5428264831984775,تيران حاج مولين شيفر,PRED
UM-1963-08-14-02-25-Column-1-37,منتري لوار نݢري رومبوڠن فنينجاو,مننري لوار ندري رومبوتن فيننجاو,0.8516754849221156,مننري لوار ندري رومبوتن فيننجاو,PRED
UM-1963-08-14-02-25-Column-1-68,فيليفينا، سلبادور فيليفينا ننتي.,فيليبينا سلبادور فيليفينا ننتي,0.8032534962176693,فيليبينا سلبادور فيليفينا ننتي,PRED
UM-1963-08-14-03-11-Column-2-8,ممبري کسن,ممبري کسن,0.9732321567775135,ممبري کسن,PRED
UM-1963-08-14-03-11-Column-2-16,سيڠافورا 13 اوݢسة -,سيڠاڤورا 13 اوتکسة ــ,0.7352754181674223,سيڠاڤورا 13 اوتکسة ــ,PRED
UM-1963-08-14-03-11-Column-2-19,ݢرقئن مڠهافوسکن اڠکوت٢,کارن ممهاوکسن اڠکور٢,0.5947918916853866,کارن ممهاوکسن اڠکور٢,PRED
UM-1963-08-14-03-6-Column-3-16,سيڠافورا 13 اوݢسة ــ,سيڠافورا13 اوݢلة س,0.8346919029704624,سيڠافورا13 اوݢلة س,PRED
UM-1963-08-14-04-23-Column-4-3,جالن٢ راي کمفوڠ,جالن٢ راي کمفوڠو,0.8168704021530994,جالن٢ راي کمفوڠو,PRED
UM-1963-08-14-04-23-Column-4-50,تمرلوه منروسي جالن سوڠي،,تنس لوره منروسي جالن سوڠي,0.5582986744364833,تنس لوره منروسي جالن سوڠي,PRED
UM-1963-08-14-05-17-Column-5-1,خديجه صديق,خديج صديڠ,0.8235795315011141,خديج صديڠ,PRED
UM-1963-08-14-05-17-Column-5-13,جروراوة دسبرڠ لاوة.,ج برارة دسبرڠ لاره,0.3558723895992933,ج برارة دسبرڠ لاره,PRED
UM-1963-08-14-05-39-Column-6-7,ليم چين سيوڠ,jen siuqng,0.4276032448846172,jen siuqng,PRED
UM-1963-08-14-05-39-Column-6-26,کمدين تڠکو فردان منتري,کمدين تڠݢو مردان منتري,0.8998439965841173,کمدين تڠݢو مردان منتري,PRED
UM-1963-08-14-05-39-Column-6-44,مڽتاکن دالم سيدڠ ايت بهوا,ميتاڽن دالم سيدڠ ات بهرا,0.8367129609625765,ميتاڽن دالم سيدڠ ات بهرا,PRED
UM-1963-08-14-05-39-Column-6-62,کراجأن تيدق بوله دتوده اد,ککر اجان تيدق بيله دتوذه اد,0.55916959574061,ککر اجان تيدق بيله دتوذه اد,PRED
UM-1963-08-14-05-42-Column-7-3,کتاڽ لاݢي دکتبخانه بڠسا٢,تاتن لاکي دتتخانه بڠسا2,0.5751882403338281,تاتن لاکي دتتخانه بڠسا2,PRED
UM-1963-08-14-06-12-Column-8-8,بليو برتاڽ ستروسڽ،,اللهم افرنن ي سشرورن,0.49247527883891545,اللهم افرنن ي سشرورن,PRED
UM-1963-08-14-06-12-Column-8-22,تيندقئن کراجأن ننتي، کالو,ليندفن ݢل جأن ننتي کانو,0.5330665063612282,ليندفن ݢل جأن ننتي کانو,PRED
UM-1963-08-14-06-12-Column-8-29,تينجاون بڠسا٢ برساتو,بيچجارن بساو٢,0.623558465900427,بيچجارن بساو٢,PRED
UM-1963-08-14-06-5-Column-9-0,(فرايکاتن تمرلوه) مننتڠ,فرابݢان ترلويه منت,0.6101969142146868,فرابݢان ترلويه منت,PRED
UM-1963-08-14-06-5-Column-9-4,فيندأن ايت دڠن برکات,سيندان ايت دڠ برکات,0.6896418605129051,سيندان ايت دڠ برکات,PRED
UM-1963-08-14-06-5-Column-9-14,دنعماتي اوله رعية٢ دولايه٢,المساتي اوله رعية ٢ دولاية٢,0.4420193384910325,المساتي اوله رعية ٢ دولاية٢,PRED
UM-1963-08-14-06-69-Column-10-17,کوميونيسة.,کرميين,0.6486772787636986,کرميين,PRED
UM-1963-08-14-06-69-Column-10-39,کوميونيس ة فون جوݢ مننتڠ,رميريسه فين جوݢ منڽ,0.8094155808368589,رميريسه فين جوݢ منڽ,PRED
UM-1963-08-14-08-10-Column-11-3,کريسيس امنو بهاݢين رمبو يڠ,سوسين امون بهاڽين رموو يڠ,0.35319370863952443,سوسين امون بهاڽين رموو يڠ,PRED
UM-1963-08-14-08-10-Column-11-6,برفونچا دري اوسول هندق,برفوجا دري اوزيل هندق,0.7256325884690134,برفوجا دري اوزيل هندق,PRED
UM-1963-08-14-08-10-Column-11-10,منوبهکن امنو بهاݢين رمبو,منوربکن اندو بهاڽين رهبو,0.6857640859442539,منوربکن اندو بهاڽين رهبو,PRED
UM-1963-08-14-08-15-Column-12-5,فتڠ: 4.30 رڠکاسن رنچاڠن.,فتڠ 430 رتکسن ربحڠن,0.7200450393644081,فتڠ 430 رتکسن ربحڠن,PRED
